child_name,filename,child_age_months,child_age_days,chi_total_words,chi_deictic_count,chi_deictic_freq_per_1k,cds_total_words,cds_deictic_count,cds_deictic_freq_per_1k,deictic_contexts,corpus,language
Emma,020708.cha,31.262833675564682,951,801,3,3.745318352059925,1197,7,5.847953216374268,"{'CHI': [('after', 'she can take a bath after , after she goes . \x15'), ('after', 'she can take a bath after , after she goes . \x15'), ('day', 'what me and Mommy doing that day ? \x15')], 'CDS': [('now', 'now where are they going ? \x15'), ('never', 'hm , I never saw the pig before . \x15'), ('before', 'hm , I never saw the pig before . \x15'), ('last', 'so , when you were last at a hotel room , what did you do ? \x15'), ('after', ""what's she gonna do after ? \x15""), ('sometimes', ""well , they fall off sometimes , don't they ? \x15""), ('last', ""when were we at Grandma's house last , do you remember ? \x15"")]}",Weist,en
Emma,030126.cha,37.85420944558521,1152,898,7,7.795100222717149,1475,10,6.779661016949152,"{'CHI': [('first', ""mommy , I don't wanna put the Barney shirt on first ! \x15""), ('first', 'I wanna put a new diaper on first . \x15'), ('first', ""mommy , I'm gonna put the p , pants , pants on first . \x15""), ('first', 'I wanna put the pants on first . \x15'), ('now', ""mommy , I'm wanna wanna play the camping adventure right now . \x15""), ('after', 'after we go that way . \x15'), ('now', 'now we have this . \x15')], 'CDS': [('today', 'so what did you , when did you paint , today ? \x15'), ('now', ""oh , so you're cold now ? \x15""), ('first', ""oh , okay , let's put the Barney pants on first . \x15""), ('before', 'oh , before the shirt ? \x15'), ('now', 'all right , now you wanna put your Barney pants on ? \x15'), ('now', ""now you're beading . \x15""), ('now', 'you wanna put it on right now ? \x15'), ('first', ""well , let's tell Jessica about it first , and then let's go play it . \x15""), ('after', 'and then you gotta go , then we gotta go back the other way after you get the rope . \x15'), ('first', 'right , but we needta get the stick first , right ? \x15')]}",Weist,en
Emma,030300.cha,39.0,1187,793,6,7.566204287515763,1194,12,10.050251256281408,"{'CHI': [('first', ""that's when I was first born and mommy has me . \x15""), ('now', ""now I'm too &~fa fall for that thing . \x15""), ('present', 'not a birthday present . \x15'), ('present', 'mommy , where did , what she was saying it , this was a birthday present . \x15'), ('first', 'first I wanna put them in a pile . \x15'), ('now', 'where am I lying now ? \x15')], 'CDS': [('now', ""now that's not when you were born , is it ? \x15""), ('present', 'did you get this for a birthday present ? \x15'), ('present', 'you got that as a present from one of my students , Dan , when he went to Disneyland . \x15'), ('now', ""why don't you show some more to Jessica right now and we'll hang them up you know . \x15""), ('now', 'do you let Avril play with it now ? \x15'), ('now', ""oh , now look who's in this picture with you . \x15""), ('day', 'well , remember what day of the week Mommy said it was gonna be ? \x15'), ('now', ""I'm gonna nurse Avril right now . \x15""), ('now', 'Emma , I needta stand up now . \x15'), ('now', 'I needta stand up for now . \x15'), ('now', ""no , I'm going to sit down right now . \x15""), ('before', 'you can play the piano and climb trees all before you are one . \x15')]}",Weist,en
Emma,020915.cha,33.492813141683776,1019,464,3,6.4655172413793105,1016,10,9.84251968503937,"{'CHI': [('already', 'I already have pizza .'), ('now', 'now I am .'), ('now', ""now I'm at the library !"")], 'CDS': [('today', 'so you wanna see what I brought today ?'), ('now', 'now .'), ('always', 'you are always hungry .'), ('never', 'you are a bottomless pit , you never seem to stop eating .'), ('already', ""but you had three pizzas already and he's only had one .""), ('last', ""alright , that's the last of the ginger .""), ('already', 'are you there already ?'), ('first', 'maybe we should drop some of them off first , huh ?'), ('after', 'after eating all that pizza , do you think that daddy can do that ?'), ('now', ""my head's hangin out the roof now ."")]}",Weist,en
Emma,040300.cha,51.0,1552,1263,4,3.1670625494853524,1377,4,2.904865649963689,"{'CHI': [('late', ""we're late to go on the ride ! \x15""), ('sometimes', 'sometimes Dalmatians have those spots . \x15'), ('after', ""kitty's after me ! \x15""), ('first', ""first , we're gonna baby monster . \x15"")], 'CDS': [('before', 'where were you hiding before ? \x15'), ('while', ""so what are we gonna do over here while we're waiting ? \x15""), ('first', 'all the people first . \x15'), ('first', 'okay , chickens first . \x15')]}",Weist,en
Emma,030822.cha,44.72279260780287,1361,1694,18,10.625737898465172,2015,7,3.4739454094292803,"{'CHI': [('now', ""now I'm onna sit down . \x15""), ('now', 'now . \x15'), ('now', 'now . \x15'), ('now', 'you know who is coming right now ? \x15'), ('now', 'but now I , he can fly . \x15'), ('now', ""right now I'm playing in the sand . \x15""), ('now', ""now I'm gonna go in the pool , and now you can play in the sandbox . \x15""), ('now', ""now I'm gonna go in the pool , and now you can play in the sandbox . \x15""), ('now', ""now , I'm gonna . \x15""), ('now', ""now , I'm gonna slide like this . \x15""), ('now', 'now , would you like to slide into a sandbox ? \x15'), ('now', ""now , I'm gonna put it into the pool for me , because that slide is littler for me , and that is bigger for you . \x15""), ('now', 'now how bout this guy say , and this is enough people . \x15'), ('now', 'I hafta drive now . \x15'), ('now', ""you can't get us now . \x15""), ('now', ""now you can't get us ! \x15""), ('now', ""you can't catch us now ! \x15""), ('now', 'now you can draw . \x15')], 'CDS': [('now', 'all right , you play with the teacher now . \x15'), ('now', 'now is that for the picnic ? \x15'), ('before', ""I haven't seen the dog before . \x15""), ('now', 'now , what food did you buy again ? \x15'), ('now', ""oh , thank you , I'm excited now . \x15""), ('already', 'already ? \x15'), ('after', ""who's coming after you ? \x15"")]}",Weist,en
Emma,030314.cha,39.459958932238195,1201,1463,5,3.417634996582365,2715,28,10.31307550644567,"{'CHI': [('sometimes', 'he sometimes grabs things . \x15'), ('now', 'can I do it right now ? \x15'), ('today', 'I think we can do that today . \x15'), ('first', 'first , say the word that I said . \x15'), ('day', 'we can take some of them another day . \x15')], 'CDS': [('already', 'oh , did you carve yours already ? \x15'), ('long ago', 'how how long ago was she here ? \x15'), ('a long time', '<was she> was she here a long time ago ? \x15'), ('yesterday', 'was she here yesterday ? \x15'), ('yesterday', 'was she here yesterday ? \x15'), ('yesterday', 'how long ago was yesterday ? \x15'), ('long ago', 'how long ago was yesterday ? \x15'), ('yesterday', 'like <how many> how many going to beds , how many sleeping and waking up is yesterday ? \x15'), ('long ago', 'well , how_about this , have we ever told Jessica how long ago Avril was born ? \x15'), ('soon', 'yeah , well , maybe soon . \x15'), ('today', 'no , not today . \x15'), ('today', 'today you have plans , remember ? \x15'), ('day', 'well , but then , the day that grandma left , then we went on a little outing , do you remember where we went ? \x15'), ('first', ""why don't you say a funny word first . \x15""), ('now', 'I say one now ? \x15'), ('yesterday', 'what did we get yesterday ? \x15'), ('yesterday', 'we got raisins , but what did we get yesterday at at Walmart . \x15'), ('yesterday', 'what did we get yesterday at Walmart cutie ? \x15'), ('now', 'now , did you get all the same stuff as you did last year to pass out , or is this different stuff ? \x15'), ('last', 'now , did you get all the same stuff as you did last year to pass out , or is this different stuff ? \x15'), ('last', 'last year we just passed out raisins . \x15'), ('this year', 'more cool things this year . \x15'), ('this week', 'where were we this weekend with daddy ? \x15'), ('long ago', ""and it wasn't too long ago . \x15""), ('now', 'now <why did> how come you went to a hotel ? \x15'), ('day', 'well , did it take a day ? \x15'), ('day', 'did it take half a day ? \x15'), ('night', 'did you bring a teddy bear to sl , well , did you sleep with anything at night ? \x15')]}",Weist,en
Emma,030624.cha,42.78850102669404,1302,1794,8,4.459308807134894,2756,12,4.354136429608127,"{'CHI': [('never', 'never . \x15'), ('day', 'what have you been doin all day in there Scar ? \x15'), ('now', 'yeah , <now the> no the doggie was named Ariel . \x15'), ('now', ""now I'm tired . \x15""), ('now', 'now I hafta get get him . \x15'), ('now', ""now he's my size . \x15""), ('day', 'I woof at hynenas all the day and scare them away . \x15'), ('while', 'while I \x15')], 'CDS': [('never', ""do do you not have teeth because because they all fell out cause they had cavities cause you didn't brush em , or did you just never get teeth ? \x15""), ('never', ""I never knew we'd get to do that in Toronto . \x15""), ('day', 'Scar , what have you been doing all day in there ? \x15'), ('today', 'so what have you been doing today froggy ? \x15'), ('a long time', 'that would be a long time to hop . \x15'), ('morning', 'well , you know , I , well , I bet he , well , maybe we should , I thought he was sick this morning . \x15'), ('first', ""first March I'll have a a weekend that I don't have anything scheduled really . \x15""), ('morning', 'so what were you guys doing upstairs all morning , huh ? \x15'), ('now', ""oh , now he's your size . \x15""), ('now', 'and now <what &~happ> what happens next ? \x15'), ('first', 'yeah , we have the first one . \x15'), ('while', 'while you sit on the red chair . \x15')]}",Weist,en
Emma,020801.cha,32.03285420944559,975,870,2,2.2988505747126435,1415,8,5.653710247349823,"{'CHI': [('now', 'now we hafta put the , the marble is going . \x15'), ('after', ""after you draw on here , it's gonna make it purple . \x15"")], 'CDS': [('while', 'do you wanna hold that for a second while I change your diaper ? \x15'), ('yesterday', 'what happened with doggie puppet yesterday ? \x15'), ('morning', 'was is this morning ? \x15'), ('yesterday', 'was it yesterday ? \x15'), ('night', ""wasn't it last night when mommy was working ? \x15""), ('last', ""wasn't it last night when mommy was working ? \x15""), ('now', 'now where are they gonna go ? \x15'), ('last', 'did you say she was a friend last do something ? \x15')]}",Weist,en
Emma,040804.cha,56.13141683778234,1708,1876,25,13.326226012793176,2567,27,10.518114530580444,"{'CHI': [('present', 'present . \x15'), ('present', 'no , you you can do , write it down , whatever you want the present to be . \x15'), ('now', ""I'm getting better and Mommy's now getting it . \x15""), ('tomorrow', ""I'm inviting you to puppy's birthday party tomorrow . \x15""), ('tomorrow', ""it's puppy's birthday next , tomorrow . \x15""), ('tomorrow', ""puppy's birthday is , &-um , tomorrow at five o'clock . \x15""), ('now', 'now Brian . \x15'), ('tomorrow', ""at five o'clock tomorrow . \x15""), ('present', 'you can bring him a present . \x15'), ('present', 'what present would you like to bring ? \x15'), ('present', 'so , it can be a present for him anyway . \x15'), ('tomorrow', '&~w tomorrow . \x15'), ('tomorrow', ""yeah , because it's his birthday tomorrow . \x15""), ('first', ""I wanna ride my , I'm onna ride my horse first . \x15""), ('day', ""it's still the day before . \x15""), ('before', ""it's still the day before . \x15""), ('now', 'now , it can be the next day now . \x15'), ('now', 'now , it can be the next day now . \x15'), ('day', 'now , it can be the next day now . \x15'), ('the next day', 'now , it can be the next day now . \x15'), ('first', 'no , we just hafta put up the decorations first . \x15'), ('soon', '<we &-uh> we wanted you to come soon so you could help put up the decorations . \x15'), ('first', 'can you ask one of the girls ta , ta know what to put up first . \x15'), ('first', 'you can put whatever you wanna put up first . \x15'), ('now', 'right now ! \x15')], 'CDS': [('present', 'or a present for puppy ? \x15'), ('today', 'where is your mom today ? \x15'), ('now', ""where's he goin now ? \x15""), ('present', 'I wanna give him a present . \x15'), ('present', 'is that a good present ? \x15'), ('tomorrow', ""tomorrow's his birthday ? \x15""), ('present', 'should I bring a present or something , or \x15'), ('tomorrow', 'okay , see you tomorrow . \x15'), ('tomorrow', ""I'll see you tomorrow . \x15""), ('now', 'what are you gonna do now to get ready ? \x15'), ('tomorrow', 'tomorrow ? \x15'), ('now', 'what are you going to do now ? \x15'), ('now', 'are they back home now ? \x15'), ('day', 'what have you been doing all day ? \x15'), ('tomorrow', ""oh , I forgot , it is tomorrow , isn't it ? \x15""), ('morning', ""oh , so it's the morning ? \x15""), ('day', ""is it the day of puppy's birthday ? \x15""), ('day', 'or is it still the day before ? \x15'), ('before', 'or is it still the day before ? \x15'), ('first', ""well , how bout , I give the girls some breakfast first , and then I'll then get you some , horse . \x15""), ('later on', 'oh , maybe we can take a swim later on . \x15'), ('today', 'hey everybody , do you remember what today is ? \x15'), ('now', 'are you gonna set up the decorations and make the cake now ? \x15'), ('early', 'do you want em all to come early so they can help you put up the decorations ? \x15'), ('first', 'okay , what do you want us to do first ? \x15'), ('today', 'is everything purple today for puppy ? \x15'), ('now', 'does it look good now ? \x15')]}",Weist,en
Emma,030807.cha,44.2299794661191,1346,2236,11,4.919499105545618,3744,19,5.074786324786325,"{'CHI': [('night', 'I can have two at night . \x15'), ('day', 'four a day . \x15'), ('today', 'how you doin today ? \x15'), ('last', 'ah , it tasted good to me when you were here last time . \x15'), ('now', 'now you take em and you do two Ernies . \x15'), ('morning', 'my mom eats every morning . \x15'), ('now', 'now you can nurse . \x15'), ('now', ""now you help the mouth talk , and then you put the hand in , and I'll help the &~h hand talk . \x15""), ('now', ""I did , but now it's back . \x15""), ('now', ""well , we ate Scar , and now I'm \x15""), ('today', '&-um usually Magic_School_Bus , but today I want Leather_Toll ! \x15')], 'CDS': [('night', 'two at night ? \x15'), ('day', 'four a day , huh ? \x15'), ('already', 'oh , my mouth is watering already . \x15'), ('never', 'oh , I never thought of that . \x15'), ('now', 'now , miso soup is messy . \x15'), ('last', ""you know , last time I was here , the miso soup didn't taste very good , are you sure we should have it ? \x15""), ('before', 'have you talked to that Big_Bird dinosaur before ? \x15'), ('today', 'what else should we do today ? \x15'), ('now', ""I can &~ki , there , I'm doing downward dog now . \x15""), ('yesterday', 'did you eat sunflowers for dinner yesterday too ? \x15'), ('sometimes', ""oh my gosh , don't you get bored with sunflowers sometimes ? \x15""), ('before', 'have you ever been hunting for antelope before ? \x15'), ('before', 'have you ever really caught one before ? \x15'), ('after', 'so , what happened after that ? \x15'), ('after that', 'so , what happened after that ? \x15'), ('first', 'first , I lost my voice , and then I fell . \x15'), ('now', 'now , you should feel better in a couple days , okay ? \x15'), ('now', 'where are you gonna go now ? \x15'), ('now', 'and now where are you gonna go ? \x15')]}",Weist,en
Emma,040328.cha,51.91991786447639,1580,2089,11,5.2656773575873626,2537,19,7.489160425699645,"{'CHI': [('after', 'after Daddy eats ! \x15'), ('now', 'now what should we do ? \x15'), ('yesterday', ""that's what he told me yesterday . \x15""), ('present', 'we need a present for a puppy . \x15'), ('after', ""&-um , I need , the baby's crying , so , I'll rock her to sleep after you after I tell you . \x15""), ('after', ""&-um , I need , the baby's crying , so , I'll rock her to sleep after you after I tell you . \x15""), ('now', ""<we don't> we hafta get ready for the party , we can't have lunch right now . \x15""), ('now', 'can you get them cooking right now ? \x15'), ('after', ""after I'm done . \x15""), ('first', 'but , draw the rest of Clifford first . \x15'), ('first', 'can you draw the rest of Clifford first ? \x15')], 'CDS': [('this week', ""who's the babysitter this week then , her ? \x15""), ('this week', ""I think we'll hafta think of a new special this week that he has . \x15""), ('this week', 'last week he had turkey dogs and spinach munchies , what what do you think he should have this week with turkey dogs ? \x15'), ('last week', 'last week he had turkey dogs and spinach munchies , what what do you think he should have this week with turkey dogs ? \x15'), ('last', 'last week he had turkey dogs and spinach munchies , what what do you think he should have this week with turkey dogs ? \x15'), ('today', 'what are you gonna have today for lunch , just cookies ? \x15'), ('this week', ""so , what's something different that we could do this week with his birthday party ? \x15""), ('present', 'a spiral for his birthday present . \x15'), ('while', ""do you think there's anything else I should get for him while I'm out here ? \x15""), ('while', ""does anyone need anything else while I'm over at the store ? \x15""), ('while', 'what were you doin while I was gone ? \x15'), ('before', 'have you ever been to Home_Depot before ? \x15'), ('day', ""it's your lucky day . \x15""), ('while', ""here , we can snack on the popcorn while we're preparing for the party . \x15""), ('now', 'now , are there any little kids that might need some swimmies ? \x15'), ('day', 'you have a great day ! \x15'), ('night', ""well , you know , we did have the problems last night , didn't we ? \x15""), ('last', ""well , you know , we did have the problems last night , didn't we ? \x15""), ('while', 'okay , but I wanna hear while you are drawing . \x15')]}",Weist,en
